Node;Scheme_LD;Scheme_OD;Table;Field;Type_LD;Type_OD;Validation_LD;Where_LD;Validation_OD;Where_OD;Comment;PrimaryKey
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOL_ACC_TRACE;c_last_rec_id       ;string              ;decimal(38,12);;;;;;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOL_ACC_TRACE;c_last_rec_time     ;bigint              ;timestamp           ;;;;;;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOL_ACC_TRACE;c_monthly_charge    ;string              ;string              ;;;;;;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOL_ACC_TRACE;c_off_date          ;bigint              ;timestamp           ;;;;;;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOL_ACC_TRACE;c_state_date        ;bigint              ;timestamp           ;;;;;;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOL_ACC_TRACE;c_state_num         ;string              ;string              ;;;;;;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOL_ACC_TRACE;c_status            ;string              ;decimal(38,12);;;;;;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOL_ACC_TRACE;c_sys_id            ;string              ;string              ;;;;;;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOL_ACC_TRACE;collection_id       ;string              ;decimal(38,12);;;;;;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOL_ACC_TRACE;id                  ;string              ;decimal(38,12);;;;;;Y
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_acc_com           ;string              ;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_acc_commiss       ;string              ;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_acc_trace         ;string              ;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_add_services      ;string              ;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_cit_outreqs       ;string              ;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_client            ;string              ;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_com_status        ;string              ;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_date_akt_got      ;bigint              ;timestamp           ;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_date_change       ;bigint              ;timestamp           ;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_date_end_hal      ;bigint              ;timestamp           ;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_date_halt         ;bigint              ;timestamp           ;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_date_pr           ;bigint              ;timestamp           ;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_date_voz_dog      ;bigint              ;timestamp           ;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_depart            ;string              ;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_docs              ;string              ;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_filial            ;string              ;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_halts             ;string              ;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_initiator_ha_0    ;string              ;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_no_commission     ;string              ;string              ;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_properties        ;string              ;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_przn_avt          ;string              ;string              ;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_rko_commiss       ;string              ;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_sb_bizn           ;string              ;string              ;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_spb_arr_token     ;string              ;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_spb_date_end_hal  ;bigint              ;timestamp           ;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_spb_date_halt     ;bigint              ;timestamp           ;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_spb_initiator_ha_0;string              ;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_tarif             ;string              ;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_unloaded          ;string              ;string              ;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_uved              ;string              ;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_vid_dog           ;string              ;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;c_vnd_num_dog       ;string              ;string              ;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_SOLCLIENT;id                  ;string              ;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;Y
zero_layer;core_internal_eks;internal_eks_ibs;z_take_in_debt;id                  ;string              ;decimal(38,12);;ods_opc <> 'D';;ctl_action <> 'D';;Y
zero_layer;core_internal_eks;internal_eks_ibs;z_take_in_debt;collection_id       ;string              ;decimal(38,12);;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_take_in_debt;c_dt                ;string              ;string              ;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_take_in_debt;c_debt              ;string              ;decimal(38,12);;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;contact;*;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;ul_organization_egrul;*;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;ul_organization_rosstat;ul_inn;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;ul_organization_rosstat;ul_org_id;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;ul_organization_rosstat;egrul_org_id;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;ul_organization_rosstat;effectivefrom ;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;ul_organization_rosstat;effectiveto;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;ul_organization_rosstat;ul_short_nm;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;ul_organization_rosstat;ul_full_nm;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;ul_organization_rosstat;ul_ogrn;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;ul_organization_rosstat;ul_okopf_cd;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;ul_organization_rosstat;ul_reg_first_dt;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;ul_organization_rosstat;ul_reg_ogrn_dt;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;ul_organization_rosstat;load_dt;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;ul_organization_rosstat;ul_capital_sum;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;ul_organization_rosstat;ul_branch_cnt;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;ul_organization_rosstat;ul_active_flg;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;ul_organization_rosstat;ul_adrs_full;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;ul_organization_rosstat;ul_okpo;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;ul_organization_rosstat;is_active_in_period;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;ul_organization_rosstat;ul_slice_id;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;financial_statement_rosstat;ul_org_id;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;financial_statement_rosstat;fs_unit;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;financial_statement_rosstat;fs_value;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;financial_statement_rosstat;fs_column_nm;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;financial_statement_rosstat;fs_form_num;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;financial_statement_rosstat;fs_line_num;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;financial_statement_rosstat;period_nm;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;financial_statement_rosstat;fs_line_cd;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;financial_statement_rosstat;PERIOD_START_DT;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;financial_statement_rosstat;fs_line_desc;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;financial_statement_rosstat;effectivefrom;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;org_okved_egrul_egrip;okvd_okved_cd ;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;org_okved_egrul_egrip;okvd_main_flg ;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;org_okved_egrul_egrip;is_active_in_period;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;org_okved_egrul_egrip;egrul_org_id;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;org_okved_egrul_egrip;egrip_org_id;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;org_okved_egrul_egrip;effectiveto;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;predecessor;*;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;org_okved_rosstat;*;;;;;;;;
zero_layer;cb_akm_pravo;custom_cb_akm_pravo;organization;*;;;;;;;;
zero_layer;cb_akm_pravo;custom_cb_akm_pravo;ref_opf;*;;;;;;;;
zero_layer;core_internal_fok;internal_crm_fo_sber1;docs_header;id;string;decimal(38,0);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';row_number() over (partition by id  order by ctl_validfrom) as rn;ctl_action <> 'D';;Y
zero_layer;core_internal_fok;internal_crm_fo_sber1;docs_header;divid;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';row_number() over (partition by id  order by ctl_validfrom) as rn;ctl_action <> 'D';;
zero_layer;core_internal_fok;internal_crm_fo_sber1;docs_header;docs_status;string;decimal(38,0);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';row_number() over (partition by id  order by ctl_validfrom) as rn;ctl_action <> 'D';;
zero_layer;core_internal_fok;internal_crm_fo_sber1;docs_header;version;string;decimal(38,0);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';row_number() over (partition by id  order by ctl_validfrom) as rn;ctl_action <> 'D';;
zero_layer;core_internal_fok;internal_crm_fo_sber1;docs_header;create_date;bigint;timestamp;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';row_number() over (partition by id  order by ctl_validfrom) as rn;ctl_action <> 'D';;
zero_layer;core_internal_fok;internal_crm_fo_sber1;docs_header;modify_date;bigint;timestamp;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';row_number() over (partition by id  order by ctl_validfrom) as rn;ctl_action <> 'D';;
zero_layer;core_internal_fok;internal_crm_fo_sber1;docs_header;Title;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';row_number() over (partition by id  order by ctl_validfrom) as rn;ctl_action <> 'D';;
zero_layer;core_internal_fok;internal_crm_fo_sber1;docs_header;YEAR;string;decimal(4,0);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';row_number() over (partition by id  order by ctl_validfrom) as rn;ctl_action <> 'D';;
zero_layer;core_internal_fok;internal_crm_fo_sber1;docs_header;PERIOD;string;decimal(3,0);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';row_number() over (partition by id  order by ctl_validfrom) as rn;ctl_action <> 'D';;
zero_layer;core_internal_fok;internal_crm_fo_sber1;docs_header;formid;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';row_number() over (partition by id  order by ctl_validfrom) as rn;ctl_action <> 'D';;
zero_layer;core_internal_fok;internal_crm_fo_sber1;docs_header;user_name;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';row_number() over (partition by id  order by ctl_validfrom) as rn;ctl_action <> 'D';;
zero_layer;core_internal_fok;internal_crm_fo_sber1;docs_header;dealid;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';row_number() over (partition by id  order by ctl_validfrom) as rn;ctl_action <> 'D';;
zero_layer;core_internal_fok;internal_crm_fo_sber1;docs_header;template_datefr;bigint;timestamp;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';row_number() over (partition by id  order by ctl_validfrom) as rn;ctl_action <> 'D';;
zero_layer;core_internal_fok;internal_crm_fo_sber1;docs_data;docs_header_id;string              ;decimal(38,0);row_number() over (partition by docs_header_id, field_name, copy_path  order by ods_validfrom desc) as rn;ods_opc <> 'D';row_number() over (partition by docs_header_id, field_name, copy_path  order by  ctl_validfrom) as rn;ctl_action <> 'D';;
zero_layer;core_internal_fok;internal_crm_fo_sber1;docs_data;field_name;string              ;string;row_number() over (partition by docs_header_id, field_name, copy_path  order by ods_validfrom desc) as rn;ods_opc <> 'D';row_number() over (partition by docs_header_id, field_name, copy_path  order by  ctl_validfrom) as rn;ctl_action <> 'D';;
zero_layer;core_internal_fok;internal_crm_fo_sber1;docs_data;copy_path;string              ;string;row_number() over (partition by docs_header_id, field_name, copy_path  order by ods_validfrom desc) as rn;ods_opc <> 'D';row_number() over (partition by docs_header_id, field_name, copy_path  order by  ctl_validfrom) as rn;ctl_action <> 'D';;
zero_layer;core_internal_fok;internal_crm_fo_sber1;docs_data;nm;string              ;decimal(38,12);row_number() over (partition by docs_header_id, field_name, copy_path  order by ods_validfrom desc) as rn;ods_opc <> 'D';row_number() over (partition by docs_header_id, field_name, copy_path  order by  ctl_validfrom) as rn;ctl_action <> 'D';;
zero_layer;core_internal_fok;internal_crm_fo_sber1;docs_data;dt;bigint;timestamp;row_number() over (partition by docs_header_id, field_name, copy_path  order by ods_validfrom desc) as rn;ods_opc <> 'D';row_number() over (partition by docs_header_id, field_name, copy_path  order by  ctl_validfrom) as rn;ctl_action <> 'D';;
zero_layer;core_internal_fok;internal_crm_fo_sber1;docs_data;ch;string;string;row_number() over (partition by docs_header_id, field_name, copy_path  order by ods_validfrom desc) as rn;ods_opc <> 'D';row_number() over (partition by docs_header_id, field_name, copy_path  order by  ctl_validfrom) as rn;ctl_action <> 'D';;
zero_layer;cb_akm_pravo;custom_cb_akm_pravo;Case_participant;*;;;;;;;;
zero_layer;cb_akm_pravo;custom_cb_akm_pravo;Cases;*;;;;;;;;
zero_layer;cb_akm_pravo;custom_cb_akm_pravo;Ref_side_type;*;;;;;;;;
zero_layer;cb_akm_pravo;custom_cb_akm_pravo;Ref_case_type;*;;;;;;;;
zero_layer;cb_akm_pravo;custom_cb_akm_pravo;Ref_case_category;*;;;;;;;;
zero_layer;cb_akm_pravo;custom_cb_akm_pravo;Ref_bankruptcy_stage;*;;;;;;;;
zero_layer;cb_akm_pravo;custom_cb_akm_pravo;Ref_case_stage;*;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;Ip_organization_egrip;*;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;Ref_okopf;*;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;Org_founder_egrul;*;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;Org_founder_rosstat;*;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;Shareholder;*;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;Executive;*;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;Board_of_directors;*;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;Trust_person;*;;;;;;;;
zero_layer;cb_akm_integrum;custom_cb_akm_integrum;License_activity;*;;;;;;;;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;COBORROWER_GROUPS;COBORROWER_GROUP_ID;;;row_number() over (partition by coborrower_group_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;COBORROWER_GROUPS;CODE;;;row_number() over (partition by coborrower_group_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;COBORROWER_GROUPS;CREATED_BY;;;row_number() over (partition by coborrower_group_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;COBORROWER_GROUPS;CREATED_DT;;;row_number() over (partition by coborrower_group_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;COBORROWER_GROUPS;DESCRIPTION;;;row_number() over (partition by coborrower_group_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;COBORROWER_GROUPS;IS_ACTIVE;;;row_number() over (partition by coborrower_group_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;COBORROWER_GROUPS;NAME;;;row_number() over (partition by coborrower_group_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;COBORROWER_GROUPS;UPDATED_BY;;;row_number() over (partition by coborrower_group_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;COBORROWER_GROUPS;UPDATED_DT;;;row_number() over (partition by coborrower_group_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;ADDITIONAL_EXPORT_ORDER;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;CALCULATION_SEQUENCE;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;CALCULATION_TYPE_ID;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;CODE;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;COMMENTS;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;CREATED_BY;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;CREATED_DT;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;CRM_NAME;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;DATA_TYPE_ID;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;DEFAULT_VALUE;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;IS_ADDITIONAL_EXPORT;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;IS_AFFECTED_RT;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;IS_CHECK_TYPE;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;IS_COMPILED;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;IS_ENABLED;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;IS_FREE_VALUE;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;IS_MANDATORY;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;IS_NEED_TAB_CONVERSION;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;IS_READ_ONLY;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;IS_RETURN_TO_CRM;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;LAST_COMPILED_DT;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;MAX_VALUE;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
